year,i,j,pub,quality,bias,is_xx,diaspora,recv_bloc
2023,fr,gb,0.0,0.2571428571428571,-0.2571428571428571,0,1,1
2023,fr,hr,0.0,3.1142857142857143,-3.1142857142857143,0,0,1
2023,fr,il,10.0,4.6571428571428575,5.3428571428571425,0,0,1
2023,fr,it,7.0,4.771428571428571,2.2285714285714286,0,3,1
2023,fr,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,fr,md,8.0,1.9428571428571428,6.057142857142857,0,0,1
2023,fr,no,1.0,6.0285714285714285,-5.0285714285714285,0,0,1
2023,fr,pl,0.0,2.3142857142857145,-2.3142857142857145,0,0,1
2023,fr,pt,5.0,0.3142857142857143,4.685714285714286,0,5,1
2023,fr,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,fr,se,3.0,6.6571428571428575,-3.6571428571428575,0,0,1
2023,fr,si,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,fr,ua,4.0,5.142857142857143,-1.1428571428571432,0,0,1
2023,ge,al,0.0,1.5142857142857142,-1.5142857142857142,0,0,1
2023,ge,am,12.0,0.9428571428571428,11.057142857142857,0,4,1
2023,ge,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,ge,au,0.0,0.6,-0.6,0,0,0
2023,ge,be,0.0,1.5714285714285714,-1.5714285714285714,0,0,1
2023,ge,ch,0.0,0.8857142857142857,-0.8857142857142857,0,0,1
2023,ge,cy,0.0,1.6571428571428573,-1.6571428571428573,0,0,1
2023,ge,cz,0.0,1.0,-1.0,0,0,0
2023,ge,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,ge,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,ge,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,ge,fi,8.0,10.228571428571428,-2.2285714285714278,0,0,1
2023,ge,fr,0.0,1.4,-1.4,0,0,1
2023,ge,gb,0.0,0.2571428571428571,-0.2571428571428571,0,0,1
2023,ge,hr,1.0,3.085714285714286,-2.085714285714286,0,0,1
2023,ge,il,6.0,4.771428571428571,1.2285714285714286,0,0,1
2023,ge,it,5.0,4.828571428571428,0.1714285714285717,0,0,1
2023,ge,lt,4.0,1.2,2.8,0,0,1
2023,ge,md,3.0,2.085714285714286,0.9142857142857141,0,0,1
2023,ge,no,2.0,6.0,-4.0,0,0,1
2023,ge,pl,0.0,2.3142857142857145,-2.3142857142857145,0,0,1
2023,ge,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,ge,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,ge,se,7.0,6.542857142857143,0.4571428571428573,0,0,1
2023,ge,si,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,ge,ua,10.0,4.9714285714285715,5.0285714285714285,0,1,1
2023,de,al,8.0,1.2857142857142858,6.714285714285714,0,0,1
2023,de,am,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,de,at,0.0,0.45714285714285713,-0.45714285714285713,0,1,1
2023,de,au,0.0,0.6,-0.6,0,0,0
2023,de,be,2.0,1.5142857142857142,0.48571428571428577,0,0,1
2023,de,ch,3.0,0.8,2.2,0,0,1
2023,de,cy,0.0,1.6571428571428573,-1.6571428571428573,0,0,1
2023,de,cz,0.0,1.0,-1.0,0,0,0
2023,de,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,de,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,de,fi,12.0,10.114285714285714,1.8857142857142861,0,0,1
2023,de,fr,0.0,1.4,-1.4,0,0,1
2023,de,gb,0.0,0.2571428571428571,-0.2571428571428571,0,0,1
2023,de,hr,6.0,2.942857142857143,3.057142857142857,0,2,1
2023,de,il,0.0,4.942857142857143,-4.942857142857143,0,0,1
2023,de,it,10.0,4.685714285714286,5.314285714285714,0,4,1
2023,de,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,de,md,0.0,2.1714285714285713,-2.1714285714285713,0,0,1
2023,de,no,5.0,5.914285714285715,-0.9142857142857146,0,0,1
2023,de,pl,4.0,2.2,1.7999999999999998,0,3,1
2023,de,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,de,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,de,se,1.0,6.714285714285714,-5.714285714285714,0,0,1
2023,de,si,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,de,ua,7.0,5.057142857142857,1.942857142857143,0,0,1
2023,gr,al,4.0,1.4,2.6,0,5,1
2023,gr,am,2.0,1.2285714285714286,0.7714285714285714,0,0,1
2023,gr,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,gr,au,0.0,0.6,-0.6,0,0,0
2023,gr,be,0.0,1.5714285714285714,-1.5714285714285714,0,0,1
2023,gr,ch,0.0,0.8857142857142857,-0.8857142857142857,0,0,1
2023,gr,cy,12.0,1.3142857142857143,10.685714285714285,0,2,1
2023,gr,cz,1.0,0.9714285714285714,0.02857142857142858,0,0,0
2023,gr,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,gr,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,gr,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,gr,fi,10.0,10.17142857142857,-0.17142857142857082,0,0,1
2023,gr,fr,3.0,1.3142857142857143,1.6857142857142857,0,0,1
2023,gr,gb,0.0,0.2571428571428571,-0.2571428571428571,0,0,1
2023,gr,hr,0.0,3.1142857142857143,-3.1142857142857143,0,0,1
